collection,request_name,method,path,raw_url
HPE Aruba Networking Central (Classic Central),Get the list of unique timezone and deploy hours per tenant,GET,/scheduler/v1/tenant-tz-deploy-hr-info,{{base_url}}/scheduler/v1/tenant-tz-deploy-hr-info?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger - RMQ message with on-demand compute for a provided tenant id,POST,/scheduler/v1/trigger-solver-job,{{base_url}}/scheduler/v1/trigger-solver-job?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the list of unique timezone and deploy hours per tenant,GET,/scheduler/v1/tenant-tz-deploy-hr-info,{{base_url}}/scheduler/v1/tenant-tz-deploy-hr-info?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),RMQ message triggers a recompute of the schedule due to change in tenant timezone/deploy hour details,POST,/scheduler/v1/svc-config-update,{{base_url}}/scheduler/v1/svc-config-update?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the jobs to be sent to deployer for AirMatch solution deployment,GET,/scheduler/v1/deploy-jobs,{{base_url}}/scheduler/v1/deploy-jobs?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),RMQ message triggers a runnow job for a certain tenant,POST,/scheduler/v1/runnow,{{base_url}}/scheduler/v1/runnow?tenant_id=<string>&runnow_type=<string>
HPE Aruba Networking Central (Classic Central),Get the schedule of all jobs computed by the scheduler,GET,/scheduler/v1/schedule,{{base_url}}/scheduler/v1/schedule?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger - RMQ message with on-demand compute for a provided tenant id,POST,/scheduler/v1/trigger-solver-job,{{base_url}}/scheduler/v1/trigger-solver-job?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get the list of jobs generated by scheduler,GET,/scheduler/v1/job-list,{{base_url}}/scheduler/v1/job-list?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger update of radio feasibility,PUT,/receiver/v1/radio_feasibility_update/:radio_mac,{{base_url}}/receiver/v1/radio_feasibility_update/:radio_mac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio feasibility of a specific radio MAC,GET,/receiver/v1/radio_feasibility/:radioMac,{{base_url}}/receiver/v1/radio_feasibility/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radio feasibility for a customer,GET,/receiver/v1/radio_feasibility_all,{{base_url}}/receiver/v1/radio_feasibility_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio_feasibility of a specific radio MAC,GET,/feasibility/v1/radio_feasibility/:radioMac,{{base_url}}/feasibility/v1/radio_feasibility/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radio feasibility for a customer,GET,/feasibility/v1/radio_feasibility,{{base_url}}/feasibility/v1/radio_feasibility?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get feasibility radio info of a specific radio MAC,GET,/feasibility/v1/radio_info/:radioMac,{{base_url}}/feasibility/v1/radio_info/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio_feasibility of a specific radio MAC,GET,/feasibility/v1/radio_feasibility/:radioMac,{{base_url}}/feasibility/v1/radio_feasibility/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radio feasibility for a customer,GET,/receiver/v1/radio_feasibility_all,{{base_url}}/receiver/v1/radio_feasibility_all?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get feasibility radio info of a specific radio MAC,GET,/feasibility/v1/radio_info/:radioMac,{{base_url}}/feasibility/v1/radio_info/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get radio feasibility of a specific radio MAC,GET,/receiver/v1/radio_feasibility/:radioMac,{{base_url}}/receiver/v1/radio_feasibility/:radioMac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get all radio feasibility for a customer,GET,/feasibility/v1/radio_feasibility,{{base_url}}/feasibility/v1/radio_feasibility?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger update of radio feasibility,PUT,/receiver/v1/radio_feasibility_update/:radio_mac,{{base_url}}/receiver/v1/radio_feasibility_update/:radio_mac?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get a list of pending deployments for a tenant id,GET,/deployer/v1/pending_deployments,{{base_url}}/deployer/v1/pending_deployments?tenant_id=<string>&deploy_hour=<integer>
HPE Aruba Networking Central (Classic Central),Trigger computation complete message,POST,/deployer/v1/trigger_computation_complete,{{base_url}}/deployer/v1/trigger_computation_complete?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),RMQ message generates southbound test action-msg,POST,/deployer/v1/trigger_test_action_msg,{{base_url}}/deployer/v1/trigger_test_action_msg?tenant_id=<string>&mac=<string>&opmode=<string>&cbw=<string>&chan=<integer>&eirp=<integer>
HPE Aruba Networking Central (Classic Central),Trigger test-config update,POST,/deployer/v1/test_config_update,{{base_url}}/deployer/v1/test_config_update?tenant_id=<string>&disallow_action_msg=<boolean>
HPE Aruba Networking Central (Classic Central),RMQ message generates southbound test action-msg,POST,/deployer/v1/trigger_test_action_msg,{{base_url}}/deployer/v1/trigger_test_action_msg?tenant_id=<string>&mac=<string>&opmode=<string>&cbw=<string>&chan=<integer>&eirp=<integer>
HPE Aruba Networking Central (Classic Central),Trigger computation complete message,POST,/deployer/v1/trigger_computation_complete,{{base_url}}/deployer/v1/trigger_computation_complete?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Trigger test-config update,POST,/deployer/v1/test_config_update,{{base_url}}/deployer/v1/test_config_update?tenant_id=<string>&disallow_action_msg=<boolean>
HPE Aruba Networking Central (Classic Central),Get a list of pending deployments for a tenant id,GET,/deployer/v1/pending_deployments,{{base_url}}/deployer/v1/pending_deployments?tenant_id=<string>&deploy_hour=<integer>
HPE Aruba Networking Central (Classic Central),Get partition information,GET,/ap_nbr_graph/v1/partition,{{base_url}}/ap_nbr_graph/v1/partition?tenant_id=<string>&band=2.4ghz&ptype=opmode
HPE Aruba Networking Central (Classic Central),Start partition process,POST,/ap_nbr_graph/v1/partition,{{base_url}}/ap_nbr_graph/v1/partition?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Start partition process,POST,/ap_nbr_graph/v1/partition,{{base_url}}/ap_nbr_graph/v1/partition?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Get partition information,GET,/ap_nbr_graph/v1/partition,{{base_url}}/ap_nbr_graph/v1/partition?tenant_id=<string>&band=2.4ghz&ptype=opmode
HPE Aruba Networking Central (Classic Central),Bootstrap,POST,/telemetry/v1/bootstrap,{{base_url}}/telemetry/v1/bootstrap?tenant_id=<string>&bootstrap_type=<string>
HPE Aruba Networking Central (Classic Central),Purge,POST,/telemetry/v1/purge,{{base_url}}/telemetry/v1/purge?tenant_id=<string>&purge_type=<string>
HPE Aruba Networking Central (Classic Central),Bootstrap,POST,/telemetry/v1/bootstrap,{{base_url}}/telemetry/v1/bootstrap?tenant_id=<string>&bootstrap_type=<string>
HPE Aruba Networking Central (Classic Central),Purge,POST,/telemetry/v1/purge,{{base_url}}/telemetry/v1/purge?tenant_id=<string>&purge_type=<string>
HPE Aruba Networking Central (Classic Central),Gets radios deployment status,GET,/solver/v1/advanced_deployment_stats,{{base_url}}/solver/v1/advanced_deployment_stats?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Returns all device (AP) running configuration for all customers,GET,/receiver/v1/service_config_all,{{base_url}}/receiver/v1/service_config_all
HPE Aruba Networking Central (Classic Central),Returns device (AP) running configuration,GET,/receiver/v1/service_config,{{base_url}}/receiver/v1/service_config?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Returns all device (AP) running configuration for all customers,GET,/receiver/v1/service_config_all,{{base_url}}/receiver/v1/service_config_all
HPE Aruba Networking Central (Classic Central),Returns device (AP) running configuration,GET,/receiver/v1/service_config,{{base_url}}/receiver/v1/service_config?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),Gets radios deployment status,GET,/solver/v1/advanced_deployment_stats,{{base_url}}/solver/v1/advanced_deployment_stats?tenant_id=<string>
HPE Aruba Networking Central (Classic Central),(Deprecated) Gets Top N Apprf Statistics,GET,/apprf/v1/topstats,"{{base_url}}/apprf/v1/topstats?count=<integer>&group=<string>&site=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top N Apprf Statistics (V2 Version),GET,/apprf/datapoints/v2/topn_stats,{{base_url}}/apprf/datapoints/v2/topn_stats?count=<integer>&group=<string>&group_id=<string>&cluster_id=<string>&label_id=<string>&site=<string>&metrics=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&metric_id=<string>&from_timestamp=<integer>&to_timestamp=<integer>
HPE Aruba Networking Central (Classic Central),Gets Top N Apprf Statistics (V2 Version),GET,/apprf/datapoints/v2/topn_stats,{{base_url}}/apprf/datapoints/v2/topn_stats?count=<integer>&group=<string>&group_id=<string>&cluster_id=<string>&label_id=<string>&site=<string>&metrics=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&metric_id=<string>&from_timestamp=<integer>&to_timestamp=<integer>
HPE Aruba Networking Central (Classic Central),(Deprecated) Gets Top N Apprf Statistics,GET,/apprf/v1/topstats,"{{base_url}}/apprf/v1/topstats?count=<integer>&group=<string>&site=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top N Applications,GET,/apprf/v1/applications,"{{base_url}}/apprf/v1/applications?count=<integer>&group=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top N Applications,GET,/apprf/v1/applications,"{{base_url}}/apprf/v1/applications?count=<integer>&group=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top N Web categories,GET,/apprf/v1/webcategories,"{{base_url}}/apprf/v1/webcategories?count=<integer>&group=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top N Web categories,GET,/apprf/v1/webcategories,"{{base_url}}/apprf/v1/webcategories?count=<integer>&group=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top N App categories,GET,/apprf/v1/appcategories,"{{base_url}}/apprf/v1/appcategories?count=<integer>&group=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top N App categories,GET,/apprf/v1/appcategories,"{{base_url}}/apprf/v1/appcategories?count=<integer>&group=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top Web Reputations,GET,/apprf/v1/webreputations,"{{base_url}}/apprf/v1/webreputations?group=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Top Web Reputations,GET,/apprf/v1/webreputations,"{{base_url}}/apprf/v1/webreputations?group=<string>&swarm_id=<string>&serial=<string>&macaddr=<string>&from_timestamp=<integer>&to_timestamp=<integer>&ssids=<string>,<string>&user_role=<string>,<string>&details=<boolean>"
HPE Aruba Networking Central (Classic Central),Gets Web Reputation id to name mapping,GET,/apprf/v1/metainfo/iap/webreputation/id_to_name,{{base_url}}/apprf/v1/metainfo/iap/webreputation/id_to_name
HPE Aruba Networking Central (Classic Central),Gets Application id to name mapping,GET,/apprf/v1/metainfo/iap/application/id_to_name,{{base_url}}/apprf/v1/metainfo/iap/application/id_to_name
HPE Aruba Networking Central (Classic Central),Gets Application Category id to name mapping,GET,/apprf/v1/metainfo/iap/appcategory/id_to_name,{{base_url}}/apprf/v1/metainfo/iap/appcategory/id_to_name
HPE Aruba Networking Central (Classic Central),Gets Web Category id to name mapping,GET,/apprf/v1/metainfo/iap/webcategory/id_to_name,{{base_url}}/apprf/v1/metainfo/iap/webcategory/id_to_name
HPE Aruba Networking Central (Classic Central),Gets Application id to name mapping,GET,/apprf/v1/metainfo/iap/application/id_to_name,{{base_url}}/apprf/v1/metainfo/iap/application/id_to_name
HPE Aruba Networking Central (Classic Central),Gets Application Category id to name mapping,GET,/apprf/v1/metainfo/iap/appcategory/id_to_name,{{base_url}}/apprf/v1/metainfo/iap/appcategory/id_to_name
HPE Aruba Networking Central (Classic Central),Gets Web Category id to name mapping,GET,/apprf/v1/metainfo/iap/webcategory/id_to_name,{{base_url}}/apprf/v1/metainfo/iap/webcategory/id_to_name
HPE Aruba Networking Central (Classic Central),Gets Web Reputation id to name mapping,GET,/apprf/v1/metainfo/iap/webreputation/id_to_name,{{base_url}}/apprf/v1/metainfo/iap/webreputation/id_to_name
HPE Aruba Networking Central (Classic Central),Get all audit events for all groups,GET,/auditlogs/v1/events,{{base_url}}/auditlogs/v1/events?limit=20&offset=0&group_name=<string>&device_id=<string>&classification=<string>&start_time=<integer>&end_time=<integer>
HPE Aruba Networking Central (Classic Central),Get details of an audit event/log,GET,/auditlogs/v1/event_details/:id,{{base_url}}/auditlogs/v1/event_details/:id
HPE Aruba Networking Central (Classic Central),Get all audit events for all groups,GET,/auditlogs/v1/events,{{base_url}}/auditlogs/v1/events?limit=20&offset=0&group_name=<string>&device_id=<string>&classification=<string>&start_time=<integer>&end_time=<integer>
HPE Aruba Networking Central (Classic Central),Get details of an audit event/log,GET,/auditlogs/v1/event_details/:id,{{base_url}}/auditlogs/v1/event_details/:id
HPE Aruba Networking Central (Classic Central),Fetch list of authentications using Aruba Air Pass.,GET,/cloudAuth/api/v1/auth/air_pass/list,{{base_url}}/cloudAuth/api/v1/auth/air_pass/list?limit=20&cursor=<string>&from_time=<string>&time_window=3-hour
HPE Aruba Networking Central (Classic Central),Fetch list of authentications using Cloud Identity.,GET,/cloudAuth/api/v1/auth/cloud_identity/list,{{base_url}}/cloudAuth/api/v1/auth/cloud_identity/list?limit=20&cursor=<string>&from_time=<string>&time_window=3-hour
HPE Aruba Networking Central (Classic Central),Fetch details of a specific authentication using either Cloud Identity or Aruba Air Pass.,GET,/cloudAuth/api/v1/auth/:request_id,{{base_url}}/cloudAuth/api/v1/auth/:request_id
HPE Aruba Networking Central (Classic Central),Fetch list of sessions using Aruba Air Pass.,GET,/cloudAuth/api/v1/session/air_pass/list,{{base_url}}/cloudAuth/api/v1/session/air_pass/list?limit=20&cursor=<string>&from_time=<string>&time_window=3-hour
